TT,H_DNG_CD,SPOP,SIDO_NM,SGG_NM,ADMI_NM
19,11470640,51184.14,서울특별시,양천구,신정3동
19,11470650,37669.19,서울특별시,양천구,신정4동
19,11470670,20152.54,서울특별시,양천구,신정6동
19,11470680,27960.96,서울특별시,양천구,신정7동
19,11500510,35116.32,서울특별시,강서구,염창동
19,11500520,27490.07,서울특별시,강서구,등촌1동
19,11500530,17947.03,서울특별시,강서구,등촌2동
19,11500535,36338.46,서울특별시,강서구,등촌3동
19,11500540,48348.49,서울특별시,강서구,화곡1동
19,11500550,12642.5,서울특별시,강서구,화곡2동
19,11500560,20953.32,서울특별시,강서구,화곡3동
19,11500570,18098.26,서울특별시,강서구,화곡4동
19,11500590,30482.23,서울특별시,강서구,화곡본동
19,11500591,24475.33,서울특별시,강서구,화곡6동
19,11500593,36451.33,서울특별시,강서구,화곡8동
19,11500603,54781.42,서울특별시,강서구,가양1동
19,11500604,14091.63,서울특별시,강서구,가양2동
19,11500605,11801.43,서울특별시,강서구,가양3동
19,11500611,46725.76,서울특별시,강서구,발산1동
19,11500615,30023.06,서울특별시,강서구,우장산동
19,11500620,46533.51,서울특별시,강서구,공항동
19,11500630,36837.19,서울특별시,강서구,방화1동
19,11500640,40828.02,서울특별시,강서구,방화2동
19,11500641,19034.81,서울특별시,강서구,방화3동
19,11530510,37719.64,서울특별시,구로구,신도림동
19,11530520,18350.18,서울특별시,구로구,구로1동
19,11530530,25617.5,서울특별시,구로구,구로2동
19,11530540,46255.32,서울특별시,구로구,구로3동
19,11530550,18065.97,서울특별시,구로구,구로4동
19,11530560,40006.49,서울특별시,구로구,구로5동
19,11530595,7027.95,서울특별시,구로구,가리봉동
19,11530720,33953.62,서울특별시,구로구,고척1동
19,11530730,17835.46,서울특별시,구로구,고척2동
19,11530740,31696.25,서울특별시,구로구,개봉1동
19,11530750,26975.49,서울특별시,구로구,개봉2동
19,11530760,16964.91,서울특별시,구로구,개봉3동
19,11530770,20701.58,서울특별시,구로구,오류1동
19,11530780,40257.5,서울특별시,구로구,오류2동
19,11530790,21783.15,서울특별시,구로구,수궁동
19,11530800,9871.21,서울특별시,구로구,항동
19,11545510,61356.8,서울특별시,금천구,가산동
19,11545610,47542.65,서울특별시,금천구,독산1동
19,11545620,12120.11,서울특별시,금천구,독산2동
19,11545630,15702.98,서울특별시,금천구,독산3동
19,11545640,15690.87,서울특별시,금천구,독산4동
19,11545670,32704.41,서울특별시,금천구,시흥1동
19,11545680,17893.41,서울특별시,금천구,시흥2동
19,11545690,11170.77,서울특별시,금천구,시흥3동
19,11545700,18279.49,서울특별시,금천구,시흥4동
19,11545710,14102.84,서울특별시,금천구,시흥5동
19,11560515,21680.74,서울특별시,영등포구,영등포본동
19,11560535,58526.85,서울특별시,영등포구,영등포동
19,11560540,107747.54,서울특별시,영등포구,여의동
19,11560550,28509.58,서울특별시,영등포구,당산1동
19,11560560,42631.07,서울특별시,영등포구,당산2동
19,11560585,18709.31,서울특별시,영등포구,도림동
19,11560605,43606.93,서울특별시,영등포구,문래동
19,11560610,20325.8,서울특별시,영등포구,양평1동
19,11560620,25843.31,서울특별시,영등포구,양평2동
19,11560630,19477.1,서울특별시,영등포구,신길1동
19,11560650,12015.53,서울특별시,영등포구,신길3동
19,11560660,11048.04,서울특별시,영등포구,신길4동
19,11560670,7156.4,서울특별시,영등포구,신길5동
19,11560680,18580.02,서울특별시,영등포구,신길6동
19,11560690,16919.15,서울특별시,영등포구,신길7동
19,11560700,13836.65,서울특별시,영등포구,대림1동
19,11560710,11217.61,서울특별시,영등포구,대림2동
19,11560720,21011.78,서울특별시,영등포구,대림3동
19,11590510,37516.19,서울특별시,동작구,노량진1동
19,11590520,13261.2,서울특별시,동작구,노량진2동
19,11590530,40606.62,서울특별시,동작구,상도1동
19,11590540,26325.03,서울특별시,동작구,상도2동
19,11590550,20074.47,서울특별시,동작구,상도3동
19,11590560,25197.54,서울특별시,동작구,상도4동
19,11590605,34698.35,서울특별시,동작구,흑석동
19,11590620,30336.32,서울특별시,동작구,사당1동
19,11590630,35400.75,서울특별시,동작구,사당2동
19,11590640,17976.99,서울특별시,동작구,사당3동
19,11590650,13184.9,서울특별시,동작구,사당4동
19,11590651,14107.42,서울특별시,동작구,사당5동
19,11590660,37446.74,서울특별시,동작구,대방동
19,11590670,20776.97,서울특별시,동작구,신대방1동
19,11590680,24571.76,서울특별시,동작구,신대방2동
19,11620525,19611.96,서울특별시,관악구,보라매동
19,11620545,8291.31,서울특별시,관악구,청림동
19,11620565,22238.76,서울특별시,관악구,성현동
19,11620575,26452.1,서울특별시,관악구,행운동
19,11620585,26602.27,서울특별시,관악구,낙성대동
19,11620595,40481.16,서울특별시,관악구,청룡동
19,11620605,30586.82,서울특별시,관악구,은천동
19,11620615,14150.21,서울특별시,관악구,중앙동
19,11620625,22992.26,서울특별시,관악구,인헌동
19,11620630,25322.92,서울특별시,관악구,남현동
19,11620645,27184.75,서울특별시,관악구,서원동
19,11620655,15675.11,서울특별시,관악구,신원동
19,11620665,18506.43,서울특별시,관악구,서림동
19,11620685,17895.98,서울특별시,관악구,신사동
19,11620695,26985.93,서울특별시,관악구,신림동
19,11620715,12370.9,서울특별시,관악구,난향동
19,11620725,25875.6,서울특별시,관악구,조원동
19,11620735,31980.21,서울특별시,관악구,대학동
19,11620745,23261.91,서울특별시,관악구,삼성동
19,11620765,27026.41,서울특별시,관악구,미성동
19,11620775,20572.57,서울특별시,관악구,난곡동
19,11650510,30091.07,서울특별시,서초구,서초1동
19,11650520,44730.35,서울특별시,서초구,서초2동
19,11650530,72368.25,서울특별시,서초구,서초3동
19,11650531,46075.03,서울특별시,서초구,서초4동
19,11650540,36888.9,서울특별시,서초구,잠원동
19,11650550,2589.76,서울특별시,서초구,반포본동
19,11650560,34312.23,서울특별시,서초구,반포1동
19,11650570,26436.93,서울특별시,서초구,반포2동
19,11650580,22778.34,서울특별시,서초구,반포3동
19,11650581,51930.86,서울특별시,서초구,반포4동
19,11650590,19536.58,서울특별시,서초구,방배본동
19,11650600,20154.0,서울특별시,서초구,방배1동
19,11650610,24192.18,서울특별시,서초구,방배2동
19,11650620,16293.66,서울특별시,서초구,방배3동
19,11650621,26060.94,서울특별시,서초구,방배4동
19,11650651,56691.92,서울특별시,서초구,양재1동
